case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,notes,source_run
ex211,ex211_bf16_reciprocal_hand_recip_formula_signmag_add_lut,bf16_reciprocal,reciprocal,hand_recip_formula_signmag_add_lut,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_signmag_add_lut.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_signmag_add_lut.aig,1,1,272,12,3264,2136,1.528090,0,0,semantic model exact over 65536 inputs; hand semantic reciprocal: special cases + 128-entry mantissa LUT items=128; sign/magnitude output mux rewrite; single subtract plus mant-zero increment,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex211,ex211_bf16_reciprocal_legacy_exp_mant_delta_pair,bf16_reciprocal,reciprocal,legacy_exp_mant_delta_pair,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.aig,1,1,318,11,3498,2136,1.637640,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 32770,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex212,ex212_bf16_square_delta_pair_mode_hilo4_bits_15_bh1,bf16_square,square,delta_pair_mode_hilo4_bits_15_bh1,student/seeds/bf16/ex200_ex219_current/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4_bits_15_bh1.v,student/seeds/bf16/ex200_ex219_current/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4_bits_15_bh1.aig,1,1,281,11,3091,2304,1.341580,1,0,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=16529; output bit overrides bits=15 bit_hi_bits=1 bit_items=0,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex212,ex212_bf16_square_delta_pair_mode_hilo4,bf16_square,square,delta_pair_mode_hilo4,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,1,1,282,11,3102,2304,1.346354,1,0,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=16529,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex212,ex212_bf16_square_delta_pair_first_hilo4,bf16_square,square,delta_pair_first_hilo4,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_first_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_first_hilo4.aig,1,1,287,11,3157,2304,1.370226,1,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=16529,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex212,ex212_bf16_square_legacy_exp_mant_delta_pair,bf16_square,square,legacy_exp_mant_delta_pair,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_legacy_exp_mant_delta_pair.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_legacy_exp_mant_delta_pair.aig,1,1,318,11,3498,2304,1.518229,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 16768,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex212,ex212_bf16_square_arith_semantic_fields,bf16_square,square,arith_semantic_fields,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_arith_semantic_fields.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_arith_semantic_fields.aig,1,1,300,12,3600,2304,1.562500,0,0,semantic model exact over 65536 inputs; semantic BF16 exponent/mantissa RTL; 128; sign_mode=same; normal_table_entries=127,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex213,ex213_bf16_sqrt_sep_fields_e2_m3_s3_bits_1_bh1,bf16_sqrt,sqrt,sep_fields_e2_m3_s3_bits_1_bh1,student/seeds/bf16/ex200_ex219_current/ex213/verilog/ex213_bf16_sqrt_sep_fields_e2_m3_s3_bits_1_bh1.v,student/seeds/bf16/ex200_ex219_current/ex213/aigs/ex213_bf16_sqrt_sep_fields_e2_m3_s3_bits_1_bh1.aig,1,1,346,11,3806,2900,1.312414,1,0,semantic model exact over 65536 inputs; separate fields exp_hi=2 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=1 bit_hi_bits=1 bit_items=15875,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_1_bh1,bf16_sqrt,sqrt,sep_fields_e3_m3_s3_bits_1_bh1,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_1_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_1_bh1.aig,1,1,346,11,3806,2900,1.312414,1,0,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=1 bit_hi_bits=1 bit_items=15875,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1,bf16_sqrt,sqrt,sep_fields_e3_m3_s3_bits_14_bh1,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.aig,1,1,333,12,3996,2900,1.377931,1,0,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=14 bit_hi_bits=1 bit_items=3,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3,bf16_sqrt,sqrt,sep_fields_e3_m3_s3,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3.aig,1,1,337,12,4044,2900,1.394483,1,0,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex213,ex213_bf16_sqrt_arith_semantic_fields,bf16_sqrt,sqrt,arith_semantic_fields,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_arith_semantic_fields.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_arith_semantic_fields.aig,1,1,338,13,4394,2900,1.515172,0,0,semantic model exact over 65536 inputs; semantic BF16 exponent/mantissa RTL; 256; sign_mode=nan; normal_table_entries=254,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_fix,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case_bits_13_cmp_fix,student/seeds/bf16/ex200_ex219_current/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_fix.v,student/seeds/bf16/ex200_ex219_current/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_fix.aig,1,1,337,11,3707,2424,1.529290,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=cmp bit_items=36,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case_bits_13_runs_fix,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.aig,1,1,338,11,3718,2424,1.533828,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=runs bit_items=54,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.aig,1,1,318,12,3816,2424,1.574257,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex214,ex214_bf16_reciprocal_square_delta_pair_first_hilo3,bf16_reciprocal_square,reciprocal_square,delta_pair_first_hilo3,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_delta_pair_first_hilo3.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_delta_pair_first_hilo3.aig,1,1,352,12,4224,2424,1.742574,0,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=16530,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex214,ex214_bf16_reciprocal_square_legacy_exp_mant_delta_pair,bf16_reciprocal_square,reciprocal_square,legacy_exp_mant_delta_pair,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_exp_mant_delta_pair.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_exp_mant_delta_pair.aig,1,1,369,12,4428,2424,1.826733,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 16895,ex210_ex214_frontend_bf16_semantic_20260606_1315
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2_caseattrs_fix12,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_bh1_fix2_caseattrs_fix12,student/seeds/bf16/ex200_ex219_current/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2_caseattrs_fix12.v,student/seeds/bf16/ex200_ex219_current/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2_caseattrs_fix12.aig,1,1,390,12,4680,3150,1.485714,1,0,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9 bit_hi_bits=1 bit_items=147; source case attributes parallel_case full_case,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_cmp_fix12,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_cmp_fix12,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_cmp_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_cmp_fix12.aig,1,1,491,12,5892,3150,1.870476,0,0,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9 bit_hi_bits=cmp bit_items=114,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,student/seeds/bf16/ex200_ex219_current/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.v,student/seeds/bf16/ex200_ex219_current/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.aig,1,1,444,13,5772,3357,1.719392,0,0,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual cube bit14 boundary exp>=128 or exp127 mant>=34; source case attributes parallel_case full_case,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_fix12,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_fix12,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_fix12.aig,1,1,444,13,5772,3357,1.719392,0,0,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual cube bit14 boundary exp>=128 or exp127 mant>=34,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10_caseattrs_fix12,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10_caseattrs_fix12,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10_caseattrs_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10_caseattrs_fix12.aig,1,1,420,14,5880,3357,1.751564,0,0,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=14 bit_hi_bits=cmp bit_items=18; manual sign bit override sign && !is_nan; source case attributes parallel_case full_case,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15,student/seeds/bf16/ex200_ex219_current/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.v,student/seeds/bf16/ex200_ex219_current/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh3_fix2_manual_sign_non_nan_caseattrs_fix15.aig,1,1,623,13,8099,5785,1.400000,1,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=0 bit_hi_bits=3 bit_items=33528; manual sign bit override sign && !is_nan; source case attributes parallel_case full_case,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12.aig,1,1,587,14,8218,5785,1.420570,1,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=0 bit_hi_bits=2 bit_items=32508; manual sign bit override sign && !is_nan,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12,bf16_cbrt,cbrt,delta_pair_first_hilo3_mod3_bit0_fix12,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12.aig,1,1,603,15,9045,5785,1.563526,0,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; mod3/mant selected bit override bit=0 items=184,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_caseattrs_fix9,student/seeds/bf16/ex200_ex219_current/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.v,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,1,1,467,13,6071,3222,1.884233,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; source case attributes parallel_case full_case,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_manual_sign_casez_fix13,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13.aig,1,1,467,14,6538,3222,2.029174,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; manual sign bit casez override,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15.aig,1,1,484,14,6776,3222,2.103042,0,0,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; source case attributes parallel_case full_case; generic selected bit overrides bits=13 bit_hi_bits=1 bit_items=118,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9,student/seeds/bf16/ex200_ex219_current/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9.v,student/seeds/bf16/ex200_ex219_current/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9.aig,1,1,623,15,9345,5640,1.656915,0,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; source case attributes parallel_case full_case,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9_manual_sign_casez_fix13,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9_manual_sign_casez_fix13,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9_manual_sign_casez_fix13.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_caseattrs_fix9_manual_sign_casez_fix13.aig,1,1,646,15,9690,5640,1.718085,0,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; source case attributes parallel_case full_case; manual sign bit casez override,ex215_ex219_frontend_bf16_deep2_20260606_1726
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_mod3_bit6_fix12,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_mod3_bit6_fix12,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_mod3_bit6_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_mod3_bit6_fix12.aig,1,1,685,16,10960,5640,1.943262,0,0,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; mod3/mant selected bit override bit=6 items=26,ex215_ex219_frontend_bf16_deep2_20260606_1726
