agent_id,domain,case,method_signature,hypothesis_family,reason,best_area,best_delay,best_adp,verilog_path,aig_path,log_path,source_csv,notes,area,delay,adp,old_adp
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|dadda_square_csel4|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|synth_preset_d16|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,346,28,9688,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_dadda_square_csel4.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_dadda_square_csel4_synth_preset_d16/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_dadda_square_csel4_synth_preset_d16.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel4 replay; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_csel4; flow=synth_preset_d16,346,28,9688,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel4|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,504,33,16632,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel4.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel4_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel4_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel4; flow=abc_g_aig,504,33,16632,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel4|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,502,33,16566,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel4.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel4_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel4_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel4; flow=synth_preset_d20,502,33,16566,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel6|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,500,34,17000,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel6.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel6_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel6_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig,500,34,17000,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel6|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,497,34,16898,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel6.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel6_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel6_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel6; flow=synth_preset_d20,497,34,16898,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel8|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,512,33,16896,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel8_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel8_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig,512,33,16896,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel8|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,507,32,16224,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel8_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel8_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel8; flow=synth_preset_d20,507,32,16224,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_factored_csel8|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,477,47,22419,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_factored_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_factored_csel8_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_factored_csel8_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_factored_csel8; flow=abc_g_aig,477,47,22419,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_factored_csel8|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,474,47,22278,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_factored_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_factored_csel8_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_factored_csel8_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_factored_csel8; flow=synth_preset_d20,474,47,22278,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_counter4x_csel8|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,586,30,17580,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_counter4x_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_counter4x_csel8_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_counter4x_csel8_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_counter4x_csel8; flow=abc_g_aig,586,30,17580,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_counter4x_csel8|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,581,30,17430,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_counter4x_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_counter4x_csel8_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_counter4x_csel8_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_counter4x_csel8; flow=synth_preset_d20,581,30,17430,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|dadda_square_csel6|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,531,36,19116,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_dadda_square_csel6.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_dadda_square_csel6_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_dadda_square_csel6_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel6; flow=abc_g_aig,531,36,19116,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|dadda_square_csel6|one_triangular_cross_term_per_pair_with_alternate_carry-select/counter_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,520,36,18720,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_dadda_square_csel6.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_dadda_square_csel6_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_dadda_square_csel6_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,square-column final-carry variants excluding current csel5 replay; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_csel6; flow=synth_preset_d20,520,36,18720,
integer-extra-r2,integer,ex277,"ex277|isqrt_shared_trial_classifier|prefix3_ge_tree_lsb|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word",isqrt_shared_trial_classifier,official OK but did not beat current frontend,277,13,3601,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_prefix3_ge_tree_lsb.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_prefix3_ge_tree_lsb_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_prefix3_ge_tree_lsb_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=prefix3_ge_tree_lsb; flow=abc_g_aig,277,13,3601,
