agent_id,domain,case,candidate,method_signature,shared_structure,result,area,delay,adp,source_csv,notes,log_path,aig_path,old_adp
integer-extra-r2,integer,ex277,ex277_isqrt_prefix5_ge_tree_lsb_synth_preset_d10,"ex277|isqrt_shared_trial_classifier|prefix5_ge_tree_lsb|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,247,15,3705,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=prefix5_ge_tree_lsb; flow=synth_preset_d10,,,
integer-extra-r2,integer,ex277,ex277_isqrt_prefix6_ge_tree_lsb_abc_g_aig,"ex277|isqrt_shared_trial_classifier|prefix6_ge_tree_lsb|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,262,15,3930,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=prefix6_ge_tree_lsb; flow=abc_g_aig,,,
integer-extra-r2,integer,ex277,ex277_isqrt_prefix6_ge_tree_lsb_synth_preset_d10,"ex277|isqrt_shared_trial_classifier|prefix6_ge_tree_lsb|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,253,14,3542,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=prefix6_ge_tree_lsb; flow=synth_preset_d10,,,
integer-extra-r2,integer,ex277,ex277_isqrt_cofbdd3_reverse_abc_g_aig,"ex277|isqrt_shared_trial_classifier|cofbdd3_reverse|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,246,14,3444,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=cofbdd3_reverse; flow=abc_g_aig,,,
integer-extra-r2,integer,ex277,ex277_isqrt_cofbdd3_reverse_synth_preset_d10,"ex277|isqrt_shared_trial_classifier|cofbdd3_reverse|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,241,14,3374,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=cofbdd3_reverse; flow=synth_preset_d10,,,
integer-extra-r2,integer,ex277,ex277_isqrt_cofbdd5_reverse_abc_g_aig,"ex277|isqrt_shared_trial_classifier|cofbdd5_reverse|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,257,12,3084,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=cofbdd5_reverse; flow=abc_g_aig,,,
integer-extra-r2,integer,ex277,ex277_isqrt_cofbdd5_reverse_synth_preset_d10,"ex277|isqrt_shared_trial_classifier|cofbdd5_reverse|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,245,13,3185,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=cofbdd5_reverse; flow=synth_preset_d10,,,
integer-extra-r2,integer,ex277,ex277_isqrt_radix4_wires_abc_g_aig,"ex277|isqrt_shared_trial_classifier|radix4_wires|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,161,25,4025,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=radix4_wires; flow=abc_g_aig,,,
integer-extra-r2,integer,ex277,ex277_isqrt_radix4_wires_synth_preset_d10,"ex277|isqrt_shared_trial_classifier|radix4_wires|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,161,25,4025,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=radix4_wires; flow=synth_preset_d10,,,
integer-extra-r2,integer,ex277,ex277_isqrt_range_tree_abc_g_aig,"ex277|isqrt_shared_trial_classifier|range_tree|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,309,14,4326,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=range_tree; flow=abc_g_aig,,,
integer-extra-r2,integer,ex277,ex277_isqrt_range_tree_synth_preset_d10,"ex277|isqrt_shared_trial_classifier|range_tree|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,303,15,4545,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=range_tree; flow=synth_preset_d10,,,
integer-extra-r2,integer,ex277,ex277_isqrt_high2_bdd_reverse_abc_g_aig,"ex277|isqrt_shared_trial_classifier|high2_bdd_reverse|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,251,16,4016,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=high2_bdd_reverse; flow=abc_g_aig,,,
integer-extra-r2,integer,ex277,ex277_isqrt_high2_bdd_reverse_synth_preset_d10,"ex277|isqrt_shared_trial_classifier|high2_bdd_reverse|shared_ge_predicates,_high-prefix_local_BDDs,_or_radix-4_trial_subtracts|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word","shared ge predicates, high-prefix local BDDs, or radix-4 trial subtracts",official_ok_nonwinning,242,15,3630,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,shared trial-boundary and non-current cofactor-BDD sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=high2_bdd_reverse; flow=synth_preset_d10,,,
integer-extra-r2,integer,ex256,ex256_umul_csa_prefix_abc_g_aig,ex256|unsigned_multiplier_shared_compressor|csa_prefix|shared_partial_products_with_source-level_operand_ordering_before_final_prefix_carry|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,shared partial products with source-level operand ordering before final prefix carry,official_ok_nonwinning,163,20,3260,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,CSA-prefix and operand-order probes distinct from current replay; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=abc_g_aig,,,
integer-extra-r2,integer,ex256,ex256_umul_csa_prefix_synth_preset_d18,ex256|unsigned_multiplier_shared_compressor|csa_prefix|shared_partial_products_with_source-level_operand_ordering_before_final_prefix_carry|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,shared partial products with source-level operand ordering before final prefix carry,official_ok_nonwinning,161,20,3220,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,CSA-prefix and operand-order probes distinct from current replay; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=synth_preset_d18,,,
integer-extra-r2,integer,ex256,ex256_umul_sorted_operands_abc_g_aig,ex256|unsigned_multiplier_shared_compressor|sorted_operands|shared_partial_products_with_source-level_operand_ordering_before_final_prefix_carry|abc_g_aig|unsigned_low5_high5_multiply|full_product_word,shared partial products with source-level operand ordering before final prefix carry,official_ok_nonwinning,209,36,7524,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,CSA-prefix and operand-order probes distinct from current replay; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=sorted_operands; flow=abc_g_aig,,,
integer-extra-r2,integer,ex256,ex256_umul_sorted_operands_synth_preset_d18,ex256|unsigned_multiplier_shared_compressor|sorted_operands|shared_partial_products_with_source-level_operand_ordering_before_final_prefix_carry|synth_preset_d18|unsigned_low5_high5_multiply|full_product_word,shared partial products with source-level operand ordering before final prefix carry,official_ok_nonwinning,209,35,7315,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,CSA-prefix and operand-order probes distinct from current replay; avoided=not current_frontend_replay or Wallace-only replay; generator_notes=exact unsigned low5 * high5 over 1024 inputs; source=sorted_operands; flow=synth_preset_d18,,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_csel4_abc_g_aig,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel4|shared_signed_partial_products_with_alternate_prefix/correction_carry_merge_roots|abc_g_aig|signed_low5_high5_multiply|full_product_word,shared signed partial products with alternate prefix/correction carry merge roots,official_ok_nonwinning,159,20,3180,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current signed multiplier prefix, reverse-prefix, and correction-order final merges; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_csel4; flow=abc_g_aig",,,
integer-extra-r2,integer,ex261,ex261_smul_baugh_wooley_wallace_csel4_synth_preset_d18,ex261|signed_multiplier_baugh_wooley_final_merge|baugh_wooley_wallace_csel4|shared_signed_partial_products_with_alternate_prefix/correction_carry_merge_roots|synth_preset_d18|signed_low5_high5_multiply|full_product_word,shared signed partial products with alternate prefix/correction carry merge roots,official_ok_nonwinning,159,20,3180,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current signed multiplier prefix, reverse-prefix, and correction-order final merges; avoided=not current Baugh-Wooley hCLA4 replay; generator_notes=exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_csel4; flow=synth_preset_d18",,,
