case,domain,stage,method_hint,method_signature,run_count,best_adp,current_best_adp,reference_adp,ratio_to_reference,ratio_to_current_best,outcome,failure_reason,reuse_policy,judgment_confidence,next_action,case_notes_paths,summary_csvs,evidence_paths,source_roots,runs
ex256,integer,frontend,frontend_umul_csa_prefix,ex256|frontend|frontend_umul_csa_prefix,1,3220,2660,1911,1.684982,1.210526,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/results/summary.csv;student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022,student/runs;student/work,ex255_ex259_frontend_umul_csa_prefix_20260609_0022
ex256,integer,frontend,frontend_umul_csa_rowstyles,ex256|frontend|frontend_umul_csa_rowstyles,1,3150,2660,1911,1.648352,1.184211,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025/results/summary.csv;student/work/ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025,student/runs;student/work,ex255_ex259_frontend_umul_csa_rowstyles_20260609_0025
ex256,integer,frontend,frontend_umul_dadda_bits,ex256|frontend|frontend_umul_dadda_bits,1,3486,2660,1911,1.824176,1.310526,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_dadda_bits_20260609_0037/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_dadda_bits_20260609_0037/results/summary.csv;student/work/ex255_ex259_frontend_umul_dadda_bits_20260609_0037,student/runs;student/work,ex255_ex259_frontend_umul_dadda_bits_20260609_0037
ex256,integer,frontend,frontend_umul_deep,ex256|frontend|frontend_umul_deep,1,3150,2660,1911,1.648352,1.184211,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_deep_20260609_0013/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_deep_20260609_0013/results/summary.csv;student/work/ex255_ex259_frontend_umul_deep_20260609_0013,student/runs;student/work,ex255_ex259_frontend_umul_deep_20260609_0013
ex256,integer,frontend,frontend_umul_deeper_merge,ex256|frontend|frontend_umul_deeper_merge,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_deeper_merge_20260609_0148/results/summary.csv,student/runs/integer/ex256_frontend_umul_deeper_merge_20260609_0148/results/summary.csv;student/work/ex256_frontend_umul_deeper_merge_20260609_0148,student/runs;student/work,ex256_frontend_umul_deeper_merge_20260609_0148
ex256,integer,frontend,frontend_umul_focused_structures,ex256|frontend|frontend_umul_focused_structures,1,3192,2660,1911,1.670330,1.200000,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_focused_structures_20260609_0108/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_focused_structures_20260609_0108/results/summary.csv;student/work/ex255_ex259_frontend_umul_focused_structures_20260609_0108,student/runs;student/work,ex255_ex259_frontend_umul_focused_structures_20260609_0108
ex256,integer,frontend,frontend_umul_highbit_correction,ex256|frontend|frontend_umul_highbit_correction,1,3588,2660,1911,1.877551,1.348872,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_highbit_correction_20260609_0040/results/summary.csv,student/runs/integer/ex256_frontend_umul_highbit_correction_20260609_0040/results/summary.csv;student/work/ex256_frontend_umul_highbit_correction_20260609_0040,student/runs;student/work,ex256_frontend_umul_highbit_correction_20260609_0040
ex256,integer,frontend,frontend_umul_highbit_decomp,ex256|frontend|frontend_umul_highbit_decomp,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_highbit_decomp_20260609_0203/results/summary.csv,student/runs/integer/ex256_frontend_umul_highbit_decomp_20260609_0203/results/summary.csv;student/work/ex256_frontend_umul_highbit_decomp_20260609_0203,student/runs;student/work,ex256_frontend_umul_highbit_decomp_20260609_0203
ex256,integer,frontend,frontend_umul_highbit_hybrid,ex256|frontend|frontend_umul_highbit_hybrid,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_highbit_hybrid_20260609_0158/results/summary.csv,student/runs/integer/ex256_frontend_umul_highbit_hybrid_20260609_0158/results/summary.csv;student/work/ex256_frontend_umul_highbit_hybrid_20260609_0158,student/runs;student/work,ex256_frontend_umul_highbit_hybrid_20260609_0158
ex256,integer,frontend,frontend_umul_hybrid_cla,ex256|frontend|frontend_umul_hybrid_cla,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_hybrid_cla_20260609_0131/results/summary.csv,student/runs/integer/ex256_frontend_umul_hybrid_cla_20260609_0131/results/summary.csv;student/work/ex256_frontend_umul_hybrid_cla_20260609_0131,student/runs;student/work,ex256_frontend_umul_hybrid_cla_20260609_0131
ex256,integer,frontend,frontend_umul_lutmap_probe,ex256|frontend|frontend_umul_lutmap_probe,1,3150,2660,1911,1.648352,1.184211,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_lutmap_probe_20260609_0122/results/summary.csv,student/runs/integer/ex256_frontend_umul_lutmap_probe_20260609_0122/results/summary.csv;student/work/ex256_frontend_umul_lutmap_probe_20260609_0122,student/runs;student/work,ex256_frontend_umul_lutmap_probe_20260609_0122
ex256,integer,frontend,frontend_umul_minimized_carry_sop,ex256|frontend|frontend_umul_minimized_carry_sop,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_minimized_carry_sop_20260609_0210/results/summary.csv,student/runs/integer/ex256_frontend_umul_minimized_carry_sop_20260609_0210/results/summary.csv;student/work/ex256_frontend_umul_minimized_carry_sop_20260609_0210,student/runs;student/work,ex256_frontend_umul_minimized_carry_sop_20260609_0210
ex256,integer,frontend,frontend_umul_minimized_carry_sop_fix,ex256|frontend|frontend_umul_minimized_carry_sop_fix,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_minimized_carry_sop_fix_20260609_0215/results/summary.csv,student/runs/integer/ex256_frontend_umul_minimized_carry_sop_fix_20260609_0215/results/summary.csv;student/work/ex256_frontend_umul_minimized_carry_sop_fix_20260609_0215,student/runs;student/work,ex256_frontend_umul_minimized_carry_sop_fix_20260609_0215
ex256,integer,frontend,frontend_umul_noabc,ex256|frontend|frontend_umul_noabc,1,3640,2660,1911,1.904762,1.368421,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_noabc_20260609_0042/results/summary.csv,student/runs/integer/ex256_frontend_umul_noabc_20260609_0042/results/summary.csv;student/work/ex256_frontend_umul_noabc_20260609_0042,student/runs;student/work,ex256_frontend_umul_noabc_20260609_0042
ex256,integer,frontend,frontend_umul_shared_carry_pred,ex256|frontend|frontend_umul_shared_carry_pred,1,2862,2660,1911,1.497645,1.075940,equivalent_but_gap_remains,verified result still has a large reference gap,repeat_only_with_new_structure,medium,Use only if the new attempt changes decomposition or shared intermediates.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_shared_carry_pred_20260609_0158/results/summary.csv,student/runs/integer/ex256_frontend_umul_shared_carry_pred_20260609_0158/results/summary.csv;student/work/ex256_frontend_umul_shared_carry_pred_20260609_0158,student/runs;student/work,ex256_frontend_umul_shared_carry_pred_20260609_0158
ex256,integer,frontend,frontend_umul_struct,ex256|frontend|frontend_umul_struct,1,3150,2660,1911,1.648352,1.184211,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_struct_20260609_0020/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_struct_20260609_0020/results/summary.csv;student/work/ex255_ex259_frontend_umul_struct_20260609_0020,student/runs;student/work,ex255_ex259_frontend_umul_struct_20260609_0020
ex256,integer,frontend,frontend_umul_wallace_bits,ex256|frontend|frontend_umul_wallace_bits,1,3160,2660,1911,1.653585,1.187970,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex255_ex259_frontend_umul_wallace_bits_20260609_0034/results/summary.csv,student/runs/integer/ex255_ex259_frontend_umul_wallace_bits_20260609_0034/results/summary.csv;student/work/ex255_ex259_frontend_umul_wallace_bits_20260609_0034,student/runs;student/work,ex255_ex259_frontend_umul_wallace_bits_20260609_0034
ex256,integer,frontend,frontend_umul_wallace_orders,ex256|frontend|frontend_umul_wallace_orders,1,3160,2660,1911,1.653585,1.187970,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex255_ex279_integer_arithmetic/CURRENT_PROGRESS.md;student/cases/ex255_ex279_integer_arithmetic/README.md;student/cases/ex255_ex279_integer_arithmetic/ex255-259/frontend_attempts.md;student/cases/ex255_ex279_integer_arithmetic/ex256/frontend_attempts.md,student/runs/integer/ex256_frontend_umul_wallace_orders_20260609_0046/results/summary.csv,student/runs/integer/ex256_frontend_umul_wallace_orders_20260609_0046/results/summary.csv;student/work/ex256_frontend_umul_wallace_orders_20260609_0046,student/runs;student/work,ex256_frontend_umul_wallace_orders_20260609_0046
