agent_id,domain,case,candidate,method_signature,shared_structure,result,area,delay,adp,source_csv,notes,candidate_id,hypothesis_family,diagnostic,report_path,log_path,aig_path,old_adp,descriptor_bits,output_grouping,structure_family,shared_nodes_or_terms,outputs_covered,expected_benefit,observed_qor,timestamp,family,structure,source_modules,selected_bits,order,node_count,status,equivalent,representation,transform,variable_order,anchor_key,classes,selected_output_bits,descriptor_conflicts,bdd_nodes,run_id,source_label,selector,variant,high_level_description,invariants,previous_failed_descriptions,sharing_strategy,verilog_path,evaluate_log,outcome
unary-r8,bf16,ex215,ex215_r8_range_const_shell_muxclean_aig,ex215|split_special_normal_output_plane|ex215_r8_range_const_shell_muxclean_aig|one sign/exponent range descriptor shell; dense residual remains in current source|muxclean_aig|abc_xf_official_evaluate|unary_r8,one sign/exponent range descriptor shell; dense residual remains in current source,equivalent_nonwinning,448,12,5376,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,split special/normal output plane with compact constant-key ranges; ranges=3; source=student/seeds/bf16/ex200_ex219_current/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2_caseattrs_fix12.v; evaluate.py exit 0; elapsed 0.842s; yosys muxclean_aig exit 0; elapsed 12.181s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex215,ex215_r8_descriptor_b13_optfull_aig,ex215|exp_mantissa_bucket_descriptor_overlay|ex215_r8_descriptor_b13_optfull_aig|share descriptor bodies across sign/exponent keys with max-run delay guard|optfull_aig|abc_xf_official_evaluate|unary_r8,share descriptor bodies across sign/exponent keys with max-run delay guard,equivalent_nonwinning,586,13,7618,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,selected output-bit descriptor overlay with delay guard; bit=13; descriptor_groups=4; max_runs=2; total_runs=515; key_limit=512; source=student/seeds/bf16/ex200_ex219_current/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2_caseattrs_fix12.v; evaluate.py exit 0; elapsed 0.820s; yosys optfull_aig exit 0; elapsed 13.715s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex216,ex216_r8_flow_optfull_aig,ex216|current_source_frontend_flow_probe|ex216_r8_flow_optfull_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|optfull_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,equivalent_nonwinning,435,14,6090,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex216/verilog/ex216_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 0.568s; yosys optfull_aig exit 0; elapsed 8.151s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex216,ex216_r8_flow_muxclean_aig,ex216|current_source_frontend_flow_probe|ex216_r8_flow_muxclean_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|muxclean_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,tied,440,13,5720,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex216/verilog/ex216_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 0.554s; yosys muxclean_aig exit 0; elapsed 11.772s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex216,ex216_r8_caseattrs_abc_g_aig,ex216|current_source_caseattrs_probe|ex216_r8_caseattrs_abc_g_aig|preserve current source sharing; only expose case exclusivity hints|abc_g_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; only expose case exclusivity hints,tied,440,13,5720,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,caseattrs current-best source copy; case_statements_annotated=0; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex216/verilog/ex216_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 0.556s; yosys abc_g_aig exit 0; elapsed 9.258s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex216,ex216_r8_range_const_shell_muxclean_aig,ex216|split_special_normal_output_plane|ex216_r8_range_const_shell_muxclean_aig|one sign/exponent range descriptor shell; dense residual remains in current source|muxclean_aig|abc_xf_official_evaluate|unary_r8,one sign/exponent range descriptor shell; dense residual remains in current source,equivalent_nonwinning,454,14,6356,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,split special/normal output plane with compact constant-key ranges; ranges=4; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex216/verilog/ex216_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 0.594s; yosys muxclean_aig exit 0; elapsed 10.533s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex216,ex216_r8_descriptor_b13_optfull_aig,ex216|exp_mantissa_bucket_descriptor_overlay|ex216_r8_descriptor_b13_optfull_aig|share descriptor bodies across sign/exponent keys with max-run delay guard|optfull_aig|abc_xf_official_evaluate|unary_r8,share descriptor bodies across sign/exponent keys with max-run delay guard,equivalent_nonwinning,461,15,6915,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,selected output-bit descriptor overlay with delay guard; bit=13; descriptor_groups=4; max_runs=2; total_runs=516; key_limit=512; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex216/verilog/ex216_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 0.601s; yosys optfull_aig exit 0; elapsed 8.919s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex218,ex218_r8_flow_optfull_aig,ex218|current_source_frontend_flow_probe|ex218_r8_flow_optfull_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|optfull_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,equivalent_nonwinning,464,15,6960,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/ex200_ex299_frontend_refgap_round19_20260612_2346/fpbf-existing-r19/ex218/verilog/ex218_bf16_reciprocal_cube_field_selector_abcgaig_r19.v; evaluate.py exit 0; elapsed 0.553s; yosys optfull_aig exit 0; elapsed 12.837s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex218,ex218_r8_flow_muxclean_aig,ex218|current_source_frontend_flow_probe|ex218_r8_flow_muxclean_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|muxclean_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,tied,457,13,5941,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/ex200_ex299_frontend_refgap_round19_20260612_2346/fpbf-existing-r19/ex218/verilog/ex218_bf16_reciprocal_cube_field_selector_abcgaig_r19.v; evaluate.py exit 0; elapsed 0.523s; yosys muxclean_aig exit 0; elapsed 18.940s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex218,ex218_r8_caseattrs_abc_g_aig,ex218|current_source_caseattrs_probe|ex218_r8_caseattrs_abc_g_aig|preserve current source sharing; only expose case exclusivity hints|abc_g_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; only expose case exclusivity hints,tied,457,13,5941,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,caseattrs current-best source copy; case_statements_annotated=0; source=student/work/ex200_ex299_frontend_refgap_round19_20260612_2346/fpbf-existing-r19/ex218/verilog/ex218_bf16_reciprocal_cube_field_selector_abcgaig_r19.v; evaluate.py exit 0; elapsed 0.545s; yosys abc_g_aig exit 0; elapsed 19.265s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex218,ex218_r8_range_const_shell_muxclean_aig,ex218|split_special_normal_output_plane|ex218_r8_range_const_shell_muxclean_aig|one sign/exponent range descriptor shell; dense residual remains in current source|muxclean_aig|abc_xf_official_evaluate|unary_r8,one sign/exponent range descriptor shell; dense residual remains in current source,equivalent_nonwinning,466,15,6990,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,split special/normal output plane with compact constant-key ranges; ranges=4; source=student/work/ex200_ex299_frontend_refgap_round19_20260612_2346/fpbf-existing-r19/ex218/verilog/ex218_bf16_reciprocal_cube_field_selector_abcgaig_r19.v; evaluate.py exit 0; elapsed 0.512s; yosys muxclean_aig exit 0; elapsed 19.229s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex218,ex218_r8_descriptor_b8_optfull_aig,ex218|exp_mantissa_bucket_descriptor_overlay|ex218_r8_descriptor_b8_optfull_aig|share descriptor bodies across sign/exponent keys with max-run delay guard|optfull_aig|abc_xf_official_evaluate|unary_r8,share descriptor bodies across sign/exponent keys with max-run delay guard,equivalent_nonwinning,586,15,8790,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,selected output-bit descriptor overlay with delay guard; bit=8; descriptor_groups=8; max_runs=3; total_runs=768; key_limit=512; source=student/work/ex200_ex299_frontend_refgap_round19_20260612_2346/fpbf-existing-r19/ex218/verilog/ex218_bf16_reciprocal_cube_field_selector_abcgaig_r19.v; evaluate.py exit 0; elapsed 0.529s; yosys optfull_aig exit 0; elapsed 13.477s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex219,ex219_r8_flow_optfull_aig,ex219|current_source_frontend_flow_probe|ex219_r8_flow_optfull_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|optfull_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,equivalent_nonwinning,674,14,9436,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex219/verilog/ex219_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 1.219s; yosys optfull_aig exit 0; elapsed 13.540s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex219,ex219_r8_flow_muxclean_aig,ex219|current_source_frontend_flow_probe|ex219_r8_flow_muxclean_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|muxclean_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,equivalent_nonwinning,713,14,9982,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex219/verilog/ex219_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 1.304s; yosys muxclean_aig exit 0; elapsed 13.195s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex219,ex219_r8_caseattrs_abc_g_aig,ex219|current_source_caseattrs_probe|ex219_r8_caseattrs_abc_g_aig|preserve current source sharing; only expose case exclusivity hints|abc_g_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; only expose case exclusivity hints,tied,657,13,8541,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,caseattrs current-best source copy; case_statements_annotated=2291; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex219/verilog/ex219_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 1.270s; yosys abc_g_aig exit 0; elapsed 12.045s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex219,ex219_r8_range_const_shell_muxclean_aig,ex219|split_special_normal_output_plane|ex219_r8_range_const_shell_muxclean_aig|one sign/exponent range descriptor shell; dense residual remains in current source|muxclean_aig|abc_xf_official_evaluate|unary_r8,one sign/exponent range descriptor shell; dense residual remains in current source,equivalent_nonwinning,710,14,9940,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,split special/normal output plane with compact constant-key ranges; ranges=2; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex219/verilog/ex219_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 1.251s; yosys muxclean_aig exit 0; elapsed 14.300s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,bf16,ex219,ex219_r8_descriptor_b5_optfull_aig,ex219|exp_mantissa_bucket_descriptor_overlay|ex219_r8_descriptor_b5_optfull_aig|share descriptor bodies across sign/exponent keys with max-run delay guard|optfull_aig|abc_xf_official_evaluate|unary_r8,share descriptor bodies across sign/exponent keys with max-run delay guard,equivalent_nonwinning,824,15,12360,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,selected output-bit descriptor overlay with delay guard; bit=5; descriptor_groups=4; max_runs=3; total_runs=1190; key_limit=512; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-struct-r4/ex219/verilog/ex219_r4_current_source_abc_g_aig.v; evaluate.py exit 0; elapsed 1.178s; yosys optfull_aig exit 0; elapsed 15.368s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,fp16,ex223,ex223_r8_flow_optfull_aig,ex223|current_source_frontend_flow_probe|ex223_r8_flow_optfull_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|optfull_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,equivalent_nonwinning,10734,19,203946,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/verilog/ex223_r86_truthroot_bit11.v; evaluate.py exit 0; elapsed 1.592s; yosys optfull_aig exit 0; elapsed 13.687s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,fp16,ex223,ex223_r8_flow_muxclean_aig,ex223|current_source_frontend_flow_probe|ex223_r8_flow_muxclean_aig|preserve current source sharing; vary only Yosys frontend normalization/mapping script|muxclean_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; vary only Yosys frontend normalization/mapping script,equivalent_nonwinning,10724,19,203756,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,current-best source copy; source=student/work/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/verilog/ex223_r86_truthroot_bit11.v; evaluate.py exit 0; elapsed 1.523s; yosys muxclean_aig exit 0; elapsed 12.710s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,fp16,ex223,ex223_r8_caseattrs_abc_g_aig,ex223|current_source_caseattrs_probe|ex223_r8_caseattrs_abc_g_aig|preserve current source sharing; only expose case exclusivity hints|abc_g_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; only expose case exclusivity hints,equivalent_nonwinning,10724,19,203756,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,caseattrs current-best source copy; case_statements_annotated=994; source=student/work/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/verilog/ex223_r86_truthroot_bit11.v; evaluate.py exit 0; elapsed 1.631s; yosys abc_g_aig exit 0; elapsed 13.602s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,fp16,ex223,ex223_r8_caseattrs_optfull_aig,ex223|current_source_caseattrs_probe|ex223_r8_caseattrs_optfull_aig|preserve current source sharing; combine case exclusivity hints with opt -full normalization|optfull_aig|abc_xf_official_evaluate|unary_r8,preserve current source sharing; combine case exclusivity hints with opt -full normalization,equivalent_nonwinning,10734,19,203946,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,caseattrs current-best source copy; case_statements_annotated=994; source=student/work/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/verilog/ex223_r86_truthroot_bit11.v; evaluate.py exit 0; elapsed 1.674s; yosys optfull_aig exit 0; elapsed 13.804s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unary-r8,fp16,ex223,ex223_r8_range_const_shell_muxclean_aig,ex223|split_special_normal_output_plane|ex223_r8_range_const_shell_muxclean_aig|one sign/exponent range descriptor shell; dense residual remains in current source|muxclean_aig|abc_xf_official_evaluate|unary_r8,one sign/exponent range descriptor shell; dense residual remains in current source,equivalent_nonwinning,10773,19,204687,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unary-r8/shared_structure_report.csv,split special/normal output plane with compact constant-key ranges; ranges=3; source=student/work/frontend_truthroot_parallel_round86_20260613_2221/sub-fp16-int-root-r86/ex223/verilog/ex223_r86_truthroot_bit11.v; evaluate.py exit 0; elapsed 1.662s; yosys muxclean_aig exit 0; elapsed 13.403s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
